time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,city
2014-11-13,25.8,10.5,17.4,0.0,11.2,18.7,15.66,3.37,Lahore
2014-11-14,25.3,9.7,16.8,0.0,11.6,22.7,15.45,3.41,Lahore
2014-11-15,25.4,9.6,17.0,0.0,11.1,22.0,15.27,3.08,Lahore
2014-11-16,25.8,12.5,18.2,0.0,10.2,22.0,15.08,3.11,Lahore
2014-11-17,25.7,10.9,17.4,0.0,10.9,21.6,15.0,3.16,Lahore
2014-11-18,25.5,11.3,17.5,0.0,9.2,18.4,14.65,2.8,Lahore
2014-11-19,25.6,10.7,17.5,0.0,9.0,19.8,14.66,2.91,Lahore
2014-11-20,24.9,10.5,17.0,0.0,8.6,19.1,14.48,2.7,Lahore
2014-11-21,25.3,10.9,17.4,0.0,9.7,20.5,14.38,2.87,Lahore
2014-11-22,24.4,11.1,17.1,0.0,9.2,16.6,14.15,2.64,Lahore
2014-11-23,24.6,9.6,16.5,0.0,11.2,23.8,14.3,3.0,Lahore
2014-11-24,24.6,9.0,16.2,0.0,10.2,19.8,13.59,2.72,Lahore
2014-11-25,24.3,10.8,16.8,0.0,9.8,22.3,13.82,2.72,Lahore
2014-11-26,25.1,9.9,17.1,0.0,9.7,22.7,13.72,2.67,Lahore
2014-11-27,24.6,10.2,17.0,0.0,10.4,22.3,12.29,2.48,Lahore
2014-11-28,25.1,10.7,17.8,0.0,9.4,21.2,11.79,2.44,Lahore
2014-11-29,25.9,12.3,18.4,0.0,9.9,19.4,13.35,2.73,Lahore
2014-11-30,25.8,11.0,17.6,0.0,9.9,22.3,13.48,2.86,Lahore
2014-12-01,25.6,11.6,17.6,0.0,15.3,29.9,13.6,3.3,Lahore
2014-12-02,25.6,10.5,17.6,0.0,12.1,24.8,13.54,3.3,Lahore
2014-12-03,25.7,10.1,17.4,0.0,11.6,24.5,13.41,3.07,Lahore
2014-12-04,25.6,9.9,17.3,0.0,10.9,18.0,13.35,2.63,Lahore
2014-12-05,25.1,10.4,17.6,0.0,10.4,18.4,13.09,2.65,Lahore
2014-12-06,24.6,9.0,16.1,0.0,12.0,24.8,13.48,3.05,Lahore
2014-12-07,23.7,8.1,15.2,0.0,10.4,20.9,13.12,2.74,Lahore
2014-12-08,23.0,9.2,15.2,0.0,10.3,15.8,13.21,2.6,Lahore
2014-12-09,22.2,6.1,13.8,0.0,10.5,21.2,13.53,2.76,Lahore
2014-12-10,21.4,7.9,13.8,0.0,11.2,17.6,13.28,2.62,Lahore
2014-12-11,21.1,5.8,13.0,0.0,12.1,24.1,11.74,2.74,Lahore
2014-12-12,20.6,8.0,13.1,0.0,10.5,15.5,12.64,2.4,Lahore
2014-12-13,19.1,7.1,13.0,0.0,13.0,25.2,11.87,2.12,Lahore
2014-12-14,14.9,10.0,12.4,0.8,11.9,19.8,5.65,0.92,Lahore
2014-12-15,16.7,9.8,12.7,0.0,7.1,18.7,6.81,1.21,Lahore
2014-12-16,18.8,6.3,12.1,0.0,9.1,19.1,12.93,2.09,Lahore
2014-12-17,18.5,5.4,11.4,0.0,10.4,24.5,12.98,2.07,Lahore
2014-12-18,16.5,5.9,10.9,0.0,9.0,15.8,10.9,1.53,Lahore
2014-12-19,14.3,6.0,9.3,0.0,9.4,18.0,7.95,1.09,Lahore
2014-12-20,16.4,4.8,9.8,0.0,10.1,22.0,9.95,1.4,Lahore
2014-12-21,15.3,5.3,10.0,0.0,9.7,15.8,10.57,1.49,Lahore
2014-12-22,14.6,6.7,9.9,0.0,8.9,14.4,8.41,1.22,Lahore
2014-12-23,15.4,4.6,9.0,0.0,8.6,15.5,10.08,1.37,Lahore
2014-12-24,17.5,4.9,10.7,0.0,9.2,13.3,12.69,1.82,Lahore
2014-12-25,18.6,5.4,11.2,0.0,10.6,20.2,12.73,1.96,Lahore
2014-12-26,19.9,7.1,12.3,0.0,16.6,32.0,13.05,2.52,Lahore
2014-12-27,18.3,4.5,10.7,0.0,10.4,16.2,13.38,2.05,Lahore
2014-12-28,16.7,3.9,10.0,0.0,7.2,16.6,12.42,1.73,Lahore
2014-12-29,15.9,2.7,8.9,0.0,7.0,18.7,11.85,1.63,Lahore
2014-12-30,14.6,4.6,8.8,0.0,5.6,15.5,9.69,1.3,Lahore
2014-12-31,17.2,5.1,10.6,0.0,6.6,13.7,9.5,1.48,Lahore
2015-01-01,20.6,6.4,12.3,0.0,10.0,19.8,12.08,2.05,Lahore
2015-01-02,21.0,5.4,12.9,0.0,10.2,15.1,12.55,2.13,Lahore
2015-01-03,18.7,8.7,13.0,0.0,9.3,17.6,11.2,1.68,Lahore
2015-01-04,18.3,8.0,12.2,0.0,9.1,20.2,10.12,1.62,Lahore
2015-01-05,19.5,7.8,12.9,0.0,17.2,34.2,11.92,2.07,Lahore
2015-01-06,19.3,8.3,13.3,0.0,10.4,24.1,13.13,2.12,Lahore
2015-01-07,18.9,6.2,11.9,0.0,9.9,18.4,12.3,1.87,Lahore
2015-01-08,17.0,6.8,10.9,0.0,7.0,15.5,9.28,1.34,Lahore
2015-01-09,14.5,7.2,10.6,0.0,6.8,14.8,5.92,0.96,Lahore
2015-01-10,17.0,7.1,11.3,0.0,8.7,22.0,11.49,1.62,Lahore
2015-01-11,18.3,5.9,11.0,0.0,8.9,18.0,11.3,1.67,Lahore
2015-01-12,15.0,5.6,9.7,0.0,7.4,13.7,8.97,1.26,Lahore
2015-01-13,15.1,7.5,11.0,5.1,10.3,27.4,10.56,1.46,Lahore
2015-01-14,15.1,9.2,11.9,16.8,16.9,32.8,5.62,1.04,Lahore
2015-01-15,18.1,5.3,11.7,0.0,9.4,17.3,13.9,2.15,Lahore
2015-01-16,19.4,6.8,12.4,0.0,11.5,19.8,14.21,2.31,Lahore
2015-01-17,19.8,6.2,12.1,0.0,10.2,16.6,14.09,2.3,Lahore
2015-01-18,19.6,5.4,12.3,0.0,10.9,20.5,14.49,2.39,Lahore
2015-01-19,19.7,8.0,13.6,0.0,7.5,18.7,14.39,2.27,Lahore
2015-01-20,18.3,5.4,11.9,0.0,11.4,17.3,13.36,2.04,Lahore
2015-01-21,14.4,9.5,11.7,10.7,18.1,47.9,6.61,1.03,Lahore
2015-01-22,17.0,9.8,13.0,4.1,11.5,22.7,8.06,1.37,Lahore
2015-01-23,16.5,9.0,12.0,0.3,7.3,15.5,9.06,1.44,Lahore
2015-01-24,17.5,6.2,11.6,0.0,8.1,17.6,13.35,2.03,Lahore
2015-01-25,16.9,7.0,12.2,0.0,8.8,21.2,11.71,1.83,Lahore
2015-01-26,15.9,7.8,11.6,1.0,8.8,21.2,11.37,1.74,Lahore
2015-01-27,15.5,6.8,10.4,0.0,8.7,20.9,12.29,1.85,Lahore
2015-01-28,16.2,4.3,9.8,0.0,12.9,27.7,15.82,2.44,Lahore
2015-01-29,16.7,4.8,10.3,0.2,10.4,23.4,15.32,2.41,Lahore
2015-01-30,18.4,3.7,10.7,0.0,14.2,28.8,15.88,2.68,Lahore
2015-01-31,18.8,5.9,12.0,0.0,8.2,19.4,15.49,2.46,Lahore
2015-02-01,19.1,7.2,12.8,1.2,10.4,22.0,14.52,2.35,Lahore
2015-02-02,18.5,9.7,13.3,9.4,19.2,35.6,12.01,2.01,Lahore
2015-02-03,17.5,9.9,13.4,14.3,11.3,24.8,10.64,1.72,Lahore
2015-02-04,19.5,8.4,13.1,0.0,11.0,24.1,15.66,2.48,Lahore
2015-02-05,19.7,5.5,13.0,0.0,9.0,19.4,16.65,2.59,Lahore
2015-02-06,19.1,7.2,13.0,0.0,8.5,14.8,14.93,2.33,Lahore
2015-02-07,19.0,5.6,12.4,0.0,13.9,19.8,16.34,2.67,Lahore
2015-02-08,20.2,9.8,14.1,2.5,9.9,24.8,15.81,2.66,Lahore
2015-02-09,21.1,8.0,14.1,0.0,9.2,21.2,17.01,2.83,Lahore
2015-02-10,21.6,7.1,14.3,0.0,10.2,15.8,16.94,2.88,Lahore
2015-02-11,21.7,9.7,14.8,0.0,9.8,16.6,17.36,2.91,Lahore
2015-02-12,22.4,7.3,14.7,0.0,11.3,22.7,17.6,3.14,Lahore
2015-02-13,22.8,8.8,15.5,0.0,10.6,21.6,17.23,2.94,Lahore
2015-02-14,23.9,9.8,16.4,0.0,10.6,22.3,17.47,3.16,Lahore
2015-02-15,24.8,11.3,17.7,0.0,11.2,16.2,17.42,3.11,Lahore
2015-02-16,21.1,15.3,17.4,13.1,24.5,47.9,11.52,1.95,Lahore
2015-02-17,22.7,13.2,17.4,0.0,9.1,20.2,15.48,2.66,Lahore
2015-02-18,21.3,11.0,15.9,2.3,16.6,29.5,13.44,2.26,Lahore
2015-02-19,20.6,12.7,15.6,1.0,24.2,41.4,8.9,1.72,Lahore
2015-02-20,17.5,11.8,14.6,16.9,16.3,36.4,5.65,1.01,Lahore
2015-02-21,23.1,11.5,16.8,0.0,14.0,28.1,17.1,3.1,Lahore
2015-02-22,25.3,12.7,18.6,0.0,13.8,28.1,18.39,3.5,Lahore
2015-02-23,24.2,12.9,18.5,0.0,8.4,17.6,15.39,2.71,Lahore
2015-02-24,23.1,14.9,18.5,4.4,24.5,46.1,8.22,1.67,Lahore
2015-02-25,22.8,10.7,17.6,7.7,29.7,56.9,17.41,3.53,Lahore
2015-02-26,20.1,7.3,13.8,0.0,9.7,22.3,19.16,3.3,Lahore
2015-02-27,19.8,7.2,13.4,0.0,9.4,15.1,19.56,3.24,Lahore
2015-02-28,20.1,7.3,14.0,0.0,10.8,23.4,15.27,2.8,Lahore
2015-03-01,16.0,12.3,14.4,23.0,25.3,43.2,5.14,1.09,Lahore
2015-03-02,17.7,12.4,15.2,4.9,25.1,42.1,11.66,1.89,Lahore
2015-03-03,18.1,10.4,14.1,1.9,7.9,20.5,16.05,2.56,Lahore
2015-03-04,19.5,8.0,13.9,0.0,9.3,24.1,18.37,2.97,Lahore
2015-03-05,17.0,11.3,13.8,8.3,13.8,26.3,8.47,1.54,Lahore
2015-03-06,20.9,8.3,14.3,0.0,10.5,22.0,20.53,3.35,Lahore
2015-03-07,16.7,9.8,13.6,13.2,10.5,29.9,6.12,1.12,Lahore
2015-03-08,20.5,8.5,14.5,0.5,29.9,57.2,16.43,2.93,Lahore
2015-03-09,17.2,6.6,11.5,0.0,8.6,23.0,13.9,2.18,Lahore
2015-03-10,22.3,6.9,14.2,0.0,11.3,22.0,21.82,3.76,Lahore
2015-03-11,23.3,8.4,15.5,0.0,10.7,18.4,20.73,3.66,Lahore
2015-03-12,23.5,10.1,16.3,0.0,10.1,18.7,19.17,3.45,Lahore
2015-03-13,23.9,11.5,17.2,0.0,8.0,17.6,21.28,3.7,Lahore
2015-03-14,23.5,11.8,17.6,0.3,9.1,19.4,14.94,2.83,Lahore
2015-03-15,20.3,14.8,16.4,41.6,16.0,38.5,7.66,1.41,Lahore
2015-03-16,19.9,14.2,16.5,9.8,17.7,38.5,12.88,2.04,Lahore
2015-03-17,21.4,11.5,16.2,0.0,14.3,28.1,17.85,3.08,Lahore
2015-03-18,24.1,11.6,17.6,0.0,12.3,26.3,22.67,4.1,Lahore
2015-03-19,25.4,10.9,18.4,0.0,10.8,19.8,20.18,3.79,Lahore
2015-03-20,26.3,15.7,20.3,0.0,8.9,21.6,20.26,3.86,Lahore
2015-03-21,27.3,13.6,20.8,0.0,9.8,22.7,22.48,4.41,Lahore
2015-03-22,28.7,14.9,21.6,0.0,16.3,31.3,22.93,4.68,Lahore
2015-03-23,29.5,14.8,22.6,0.0,11.8,24.5,23.17,4.63,Lahore
2015-03-24,30.4,18.5,24.2,0.0,9.4,12.2,22.11,4.41,Lahore
2015-03-25,29.5,18.8,23.8,0.0,17.4,28.8,23.04,5.07,Lahore
2015-03-26,30.2,15.0,22.3,0.0,10.5,16.2,19.82,4.18,Lahore
2015-03-27,30.3,13.9,22.3,0.0,10.2,21.6,24.03,5.0,Lahore
2015-03-28,31.3,16.5,24.1,0.0,21.1,26.6,22.84,4.86,Lahore
2015-03-29,25.6,18.5,22.0,17.0,25.2,47.2,13.11,3.37,Lahore
2015-03-30,23.3,16.6,19.6,15.5,20.4,37.4,13.75,2.57,Lahore
2015-03-31,24.5,16.7,19.8,3.5,11.9,26.3,15.53,2.89,Lahore
2015-04-01,23.4,16.8,19.7,11.9,16.8,37.1,8.95,1.89,Lahore
2015-04-02,26.3,16.4,20.6,7.1,19.8,35.3,17.59,3.78,Lahore
2015-04-03,23.9,17.2,20.1,8.7,12.5,25.6,18.59,3.4,Lahore
2015-04-04,25.7,16.0,20.2,1.0,15.2,19.4,22.36,4.15,Lahore
2015-04-05,26.6,15.2,20.9,0.0,8.4,19.8,23.14,4.38,Lahore
2015-04-06,24.4,16.4,19.9,2.5,10.5,26.6,13.33,2.61,Lahore
2015-04-07,21.2,16.1,18.3,14.6,11.5,26.3,13.58,2.41,Lahore
2015-04-08,25.1,15.0,19.6,0.6,11.6,22.7,21.01,3.92,Lahore
2015-04-09,27.9,14.9,21.3,0.0,9.7,22.7,25.27,4.98,Lahore
2015-04-10,29.5,15.5,23.0,0.0,10.1,23.8,24.07,4.92,Lahore
2015-04-11,29.7,16.3,23.6,0.2,8.8,15.8,22.37,4.63,Lahore
2015-04-12,29.9,17.3,24.0,0.0,8.9,16.2,24.68,5.0,Lahore
2015-04-13,30.4,18.8,24.6,0.0,7.5,17.3,25.11,5.16,Lahore
2015-04-14,29.5,19.3,24.3,0.0,11.0,21.6,22.59,4.67,Lahore
2015-04-15,30.6,19.1,24.9,0.0,9.3,21.2,22.38,4.72,Lahore
2015-04-16,25.7,19.9,22.9,2.3,16.5,37.1,17.47,3.53,Lahore
2015-04-17,31.3,17.8,24.6,0.0,12.5,27.7,25.37,5.35,Lahore
2015-04-18,32.8,19.0,26.1,0.0,9.0,20.9,24.62,5.44,Lahore
2015-04-19,34.9,19.0,27.4,0.0,24.5,41.0,23.3,6.48,Lahore
2015-04-20,34.8,22.0,28.4,0.0,18.7,37.4,26.13,7.26,Lahore
2015-04-21,33.7,20.2,26.8,0.0,10.6,27.4,26.82,6.44,Lahore
2015-04-22,34.3,18.9,26.8,0.0,13.0,27.4,27.28,6.69,Lahore
2015-04-23,35.3,17.6,26.7,0.0,10.3,23.8,27.02,6.31,Lahore
2015-04-24,36.5,20.4,27.9,0.0,10.1,20.5,26.27,6.08,Lahore
2015-04-25,36.9,19.1,28.1,0.0,9.2,24.1,26.07,6.43,Lahore
2015-04-26,34.7,22.3,28.1,0.0,21.7,40.7,26.65,7.23,Lahore
2015-04-27,35.6,23.3,28.0,2.5,22.4,38.5,24.09,6.81,Lahore
2015-04-28,34.8,20.7,27.9,0.0,10.3,22.3,25.66,6.42,Lahore
2015-04-29,35.7,18.9,27.9,0.0,14.5,28.4,26.72,6.68,Lahore
2015-04-30,34.4,20.7,27.4,0.0,24.3,44.6,22.64,7.54,Lahore
2015-05-01,33.4,19.9,26.4,0.1,10.5,22.0,26.2,6.36,Lahore
2015-05-02,34.3,18.9,27.3,0.0,9.3,22.7,26.74,6.56,Lahore
2015-05-03,35.5,17.6,27.3,0.0,9.2,21.6,27.71,6.67,Lahore
2015-05-04,36.7,18.0,28.3,0.0,9.5,20.2,28.11,6.86,Lahore
2015-05-05,38.8,21.1,30.2,0.0,10.8,21.6,27.35,7.14,Lahore
2015-05-06,38.8,21.1,30.8,0.0,10.0,16.9,27.46,6.86,Lahore
2015-05-07,40.4,22.8,32.2,0.0,9.7,22.0,25.96,6.9,Lahore
2015-05-08,39.8,25.2,32.4,0.0,7.7,24.8,25.32,6.42,Lahore
2015-05-09,39.7,23.3,32.0,0.0,12.0,25.2,25.7,7.01,Lahore
2015-05-10,39.5,24.0,31.8,0.0,12.3,28.1,25.23,7.5,Lahore
2015-05-11,37.6,24.4,31.4,0.6,17.7,36.0,22.15,6.82,Lahore
2015-05-12,32.6,22.7,27.2,2.9,18.2,32.0,22.37,5.3,Lahore
2015-05-13,31.0,22.4,27.0,0.0,10.5,25.2,23.53,5.19,Lahore
2015-05-14,33.9,22.4,27.8,0.2,12.2,27.7,25.15,5.55,Lahore
2015-05-15,34.2,21.7,28.3,0.0,10.7,24.5,26.72,6.27,Lahore
2015-05-16,36.2,21.8,29.7,0.0,9.3,20.5,27.86,6.57,Lahore
2015-05-17,37.8,23.7,31.4,0.0,12.7,28.1,27.05,7.19,Lahore
2015-05-18,39.7,25.5,32.5,0.0,12.7,25.2,26.54,7.19,Lahore
2015-05-19,39.1,25.3,32.1,1.3,20.6,38.5,25.14,7.7,Lahore
2015-05-20,39.1,22.9,31.5,0.0,10.4,25.2,28.2,7.69,Lahore
2015-05-21,40.1,22.6,31.9,0.0,10.1,21.2,28.18,7.56,Lahore
2015-05-22,41.3,22.7,32.6,0.1,10.4,31.0,27.3,7.45,Lahore
2015-05-23,40.8,24.6,32.9,0.0,12.7,36.4,26.91,7.22,Lahore
2015-05-24,41.7,26.6,34.0,0.0,19.8,39.6,27.78,9.79,Lahore
2015-05-25,40.7,24.9,33.1,0.2,18.0,28.1,26.66,8.02,Lahore
2015-05-26,38.8,24.7,31.7,0.0,18.7,34.9,29.37,9.48,Lahore
2015-05-27,39.4,22.9,31.8,0.0,10.0,20.5,29.12,7.38,Lahore
2015-05-28,39.4,24.7,32.6,0.0,10.6,25.2,24.36,6.96,Lahore
2015-05-29,38.3,26.9,32.4,0.0,14.9,27.4,24.06,7.07,Lahore
2015-05-30,39.7,25.2,32.5,0.2,9.5,24.1,26.88,7.5,Lahore
2015-05-31,39.2,24.1,31.9,0.4,19.3,24.1,26.66,7.59,Lahore
2015-06-01,37.0,24.1,30.6,1.3,19.8,40.7,25.21,6.97,Lahore
2015-06-02,35.2,23.6,29.4,1.1,16.8,33.8,24.27,6.6,Lahore
2015-06-03,34.1,22.0,27.8,2.0,15.6,35.3,22.81,5.81,Lahore
2015-06-04,31.7,23.0,27.6,1.1,12.6,37.1,24.9,5.79,Lahore
2015-06-05,34.0,23.2,28.5,0.0,16.1,27.0,26.32,6.21,Lahore
2015-06-06,37.3,23.1,30.8,0.0,10.9,26.6,27.45,6.89,Lahore
2015-06-07,39.6,24.3,32.8,0.0,7.2,21.6,27.79,6.6,Lahore
2015-06-08,41.5,24.4,34.1,0.0,11.3,24.8,27.44,7.53,Lahore
2015-06-09,42.0,26.0,34.3,0.6,8.6,25.2,27.37,7.07,Lahore
2015-06-10,40.7,28.5,33.0,0.9,13.2,44.6,24.62,7.18,Lahore
2015-06-11,38.1,26.3,32.4,0.3,10.5,27.4,26.39,6.89,Lahore
2015-06-12,40.0,26.5,33.4,0.2,17.5,32.8,26.25,7.38,Lahore
2015-06-13,39.2,27.0,32.8,1.7,14.3,25.9,25.39,7.1,Lahore
2015-06-14,36.0,26.6,31.5,0.3,13.6,28.8,26.21,6.78,Lahore
2015-06-15,35.1,25.6,30.8,0.8,12.8,21.6,23.55,5.87,Lahore
2015-06-16,37.7,25.9,32.1,0.0,7.4,18.0,26.79,6.26,Lahore
2015-06-17,39.0,26.9,33.5,0.0,8.3,20.5,25.95,6.88,Lahore
2015-06-18,40.9,28.3,35.1,0.0,8.0,18.0,26.21,6.98,Lahore
2015-06-19,41.5,29.3,36.2,0.0,8.4,17.6,25.49,6.45,Lahore
2015-06-20,39.4,31.3,34.8,0.1,22.1,44.3,25.11,8.09,Lahore
2015-06-21,35.9,26.6,31.6,4.8,15.3,30.6,22.28,5.88,Lahore
2015-06-22,38.3,27.9,33.2,0.0,10.1,17.3,25.73,6.46,Lahore
2015-06-23,34.3,28.1,31.4,2.9,10.2,24.1,19.71,4.96,Lahore
2015-06-24,30.1,26.1,27.6,16.5,16.0,30.6,11.57,2.72,Lahore
2015-06-25,34.0,23.5,28.6,0.0,8.3,21.2,27.19,5.97,Lahore
2015-06-26,36.5,24.2,31.0,0.0,8.6,22.3,26.72,6.43,Lahore
2015-06-27,38.3,26.5,32.8,0.0,7.4,18.0,26.67,6.38,Lahore
2015-06-28,40.1,27.6,33.9,0.0,12.1,25.9,25.17,6.42,Lahore
2015-06-29,37.9,28.2,32.4,3.6,16.6,34.2,23.89,6.44,Lahore
2015-06-30,32.9,23.8,28.3,10.8,17.5,36.4,19.27,4.32,Lahore
2015-07-01,35.2,25.6,30.5,1.2,10.2,18.4,24.64,5.64,Lahore
2015-07-02,36.1,26.2,31.7,0.7,10.5,19.4,24.47,5.96,Lahore
2015-07-03,37.4,27.3,32.7,0.0,8.0,23.4,24.28,5.96,Lahore
2015-07-04,38.3,28.7,33.8,0.0,10.4,24.1,23.26,6.05,Lahore
2015-07-05,38.5,28.4,33.8,0.1,12.7,36.0,20.77,5.52,Lahore
2015-07-06,35.9,27.5,30.4,7.7,19.7,40.3,19.47,5.14,Lahore
2015-07-07,30.3,24.8,27.5,8.7,17.1,35.3,9.34,2.37,Lahore
2015-07-08,32.9,26.3,29.8,0.4,11.7,30.6,20.52,4.99,Lahore
2015-07-09,34.9,27.2,30.9,0.7,10.3,25.9,23.0,5.43,Lahore
2015-07-10,32.9,25.4,28.6,10.2,15.8,33.1,14.02,3.44,Lahore
2015-07-11,30.6,25.1,27.4,1.7,15.9,34.9,15.21,3.91,Lahore
2015-07-12,27.4,24.0,25.6,28.4,11.6,29.9,6.6,1.59,Lahore
2015-07-13,28.8,25.2,26.7,14.4,6.1,17.3,7.2,1.72,Lahore
2015-07-14,34.0,24.6,29.9,0.0,5.6,20.9,23.1,5.1,Lahore
2015-07-15,36.2,27.5,32.0,0.0,9.0,23.0,22.9,5.41,Lahore
2015-07-16,36.1,27.6,31.8,7.7,10.6,25.9,20.85,4.98,Lahore
2015-07-17,31.6,26.0,28.6,7.5,18.2,35.6,14.11,3.36,Lahore
2015-07-18,31.9,25.3,27.6,22.1,10.3,23.4,14.77,3.18,Lahore
2015-07-19,33.3,25.2,28.4,14.1,11.1,23.0,16.42,3.62,Lahore
2015-07-20,32.3,25.3,28.4,8.3,10.8,26.3,17.14,3.81,Lahore
2015-07-21,32.7,25.6,28.6,3.7,12.7,23.0,16.82,3.68,Lahore
2015-07-22,31.7,25.8,28.8,3.4,9.2,20.9,16.76,3.59,Lahore
2015-07-23,32.9,25.2,29.1,5.8,13.7,25.9,16.82,3.73,Lahore
2015-07-24,33.0,25.6,29.0,13.2,11.6,24.5,17.45,3.83,Lahore
2015-07-25,33.6,26.6,29.9,2.7,7.4,21.2,20.24,4.41,Lahore
2015-07-26,31.4,25.3,28.3,15.8,17.7,34.6,15.35,3.67,Lahore
2015-07-27,33.2,26.6,29.6,0.6,14.9,39.6,23.75,5.55,Lahore
2015-07-28,32.2,26.7,29.3,0.0,17.3,36.0,20.77,4.89,Lahore
2015-07-29,32.9,26.4,29.4,0.0,14.4,35.6,23.58,5.49,Lahore
2015-07-30,32.2,26.8,29.2,0.3,17.6,41.0,19.86,4.8,Lahore
2015-07-31,31.3,25.9,28.2,3.7,19.8,37.8,16.7,3.99,Lahore
2015-08-01,29.5,25.6,26.9,8.3,20.5,40.7,11.37,2.79,Lahore
2015-08-02,28.4,25.1,26.2,5.4,18.4,35.6,9.3,2.12,Lahore
2015-08-03,31.7,25.1,27.6,7.7,11.4,31.0,15.11,3.27,Lahore
2015-08-04,32.5,25.4,28.9,2.8,6.8,24.5,19.01,4.08,Lahore
2015-08-05,32.1,25.9,28.8,2.4,11.3,24.8,16.42,3.65,Lahore
2015-08-06,33.6,26.4,29.7,1.0,10.8,23.8,18.87,4.19,Lahore
2015-08-07,33.6,25.9,29.3,6.4,12.5,27.4,14.3,3.25,Lahore
2015-08-08,32.0,25.9,28.3,4.1,14.2,25.6,16.69,3.68,Lahore
2015-08-09,30.7,24.9,27.4,9.9,12.4,29.9,12.62,2.74,Lahore
2015-08-10,33.4,25.4,28.9,3.6,8.9,20.9,18.32,3.97,Lahore
2015-08-11,34.0,26.9,29.7,3.3,14.6,26.3,19.61,4.35,Lahore
2015-08-12,31.5,26.0,28.1,4.9,11.3,25.6,13.02,2.87,Lahore
2015-08-13,33.1,26.2,29.5,0.5,7.6,18.7,19.9,4.3,Lahore
2015-08-14,33.5,26.7,29.6,1.8,8.3,18.7,18.36,4.08,Lahore
2015-08-15,33.4,25.5,28.5,10.8,12.0,24.8,15.62,3.45,Lahore
2015-08-16,32.6,25.4,28.8,1.2,5.4,17.6,19.81,4.26,Lahore
2015-08-17,33.7,26.3,29.8,0.3,5.3,18.4,21.05,4.58,Lahore
2015-08-18,33.7,26.6,29.5,5.3,7.7,25.6,20.13,4.34,Lahore
2015-08-19,33.5,26.3,29.8,0.8,9.4,25.2,20.04,4.5,Lahore
2015-08-20,34.0,26.1,29.5,1.7,11.2,22.3,20.84,4.64,Lahore
2015-08-21,32.5,25.2,28.0,19.9,11.4,28.1,19.12,4.12,Lahore
2015-08-22,31.8,24.2,27.5,18.4,7.9,21.6,19.62,4.1,Lahore
2015-08-23,32.5,24.8,28.3,2.6,9.8,18.7,20.08,4.3,Lahore
2015-08-24,32.8,23.6,28.3,5.8,9.1,30.2,20.22,4.32,Lahore
2015-08-25,33.9,25.4,29.8,0.0,10.8,26.6,21.59,4.89,Lahore
2015-08-26,33.9,26.7,30.3,0.6,6.9,19.1,20.28,4.49,Lahore
2015-08-27,34.5,27.1,30.6,0.1,9.9,22.0,19.9,4.56,Lahore
2015-08-28,33.5,26.2,29.3,4.4,6.5,25.2,20.42,4.44,Lahore
2015-08-29,34.6,25.6,30.0,0.0,7.3,19.4,21.17,4.78,Lahore
2015-08-30,34.5,26.5,30.3,0.9,10.0,23.4,20.2,4.57,Lahore
2015-08-31,34.5,25.4,29.4,0.0,6.4,22.3,20.97,4.73,Lahore
2015-09-01,34.6,25.1,29.7,0.0,7.9,19.1,21.82,4.95,Lahore
2015-09-02,34.8,26.3,30.2,0.0,7.9,18.4,21.92,4.96,Lahore
2015-09-03,35.3,25.3,30.1,0.0,7.9,21.2,22.02,5.01,Lahore
2015-09-04,35.5,24.7,30.0,0.0,7.3,24.5,22.06,5.08,Lahore
2015-09-05,35.9,24.9,30.1,0.0,8.1,29.2,21.73,5.06,Lahore
2015-09-06,35.4,24.8,29.2,1.3,6.6,23.8,21.57,4.92,Lahore
2015-09-07,34.9,23.4,29.1,1.3,11.5,28.1,21.42,4.97,Lahore
2015-09-08,33.9,24.4,28.6,1.9,13.5,31.3,19.59,4.7,Lahore
2015-09-09,35.6,22.6,29.1,0.0,7.7,22.7,22.31,5.2,Lahore
2015-09-10,36.2,23.2,29.6,0.0,7.7,19.8,22.48,5.31,Lahore
2015-09-11,36.8,22.8,29.8,0.0,7.9,18.4,21.63,5.13,Lahore
2015-09-12,36.5,24.6,30.6,0.0,9.9,18.7,20.85,5.36,Lahore
2015-09-13,36.8,25.6,30.9,0.0,10.5,25.6,21.78,5.57,Lahore
2015-09-14,37.0,24.9,31.0,0.0,9.7,19.8,21.03,5.17,Lahore
2015-09-15,36.8,25.7,30.9,0.5,11.0,25.2,20.93,5.48,Lahore
2015-09-16,36.1,25.0,29.9,1.4,8.1,23.4,20.33,4.97,Lahore
2015-09-17,35.1,23.9,29.5,0.0,7.2,16.9,20.85,4.75,Lahore
2015-09-18,35.7,24.0,29.8,0.0,8.4,19.8,21.41,5.2,Lahore
2015-09-19,32.9,23.7,28.3,0.3,11.4,28.1,17.91,4.14,Lahore
2015-09-20,31.5,24.4,27.5,3.7,13.8,28.4,12.64,2.99,Lahore
2015-09-21,30.1,24.4,27.0,0.4,5.9,18.4,10.23,2.39,Lahore
2015-09-22,26.1,22.5,24.6,50.5,22.5,50.4,2.49,0.86,Lahore
2015-09-23,28.9,21.4,24.9,0.4,11.1,25.6,16.63,3.41,Lahore
2015-09-24,29.8,21.5,25.7,0.0,4.8,21.2,17.64,3.57,Lahore
